revision	construction	test_type	accuracy	delta_surps	delta_surps_and
step35974	let alone	VP Conjunction	0.8392554991539763	-0.09718940452001758	-0.34702364052343826
step35974	let alone	VP Gap Conjunction	0.9576988155668359	0.7356582082938288	0.2795704400142706
step35974	let alone	Avg_Test	0.9456664786614025	-0.13896642255814456	-0.662023586031413
step35974	let alone	Avg_Control	0.8984771573604061	0.31923440188690555	-0.033726600254583815
step35974	much less	NPI	0.9988719684151156	0.2628480865332748	-0.3501749691220911
step35974	much less	Pseudocleft	0.8781725888324873	0.12683825225932277	-0.1521007441156541
step35974	much less	CP Conjunction	1.0	-0.5956330168351438	-1.4837950448564936
step35974	much less	VP Conjunction	0.8291032148900169	-0.11856670033037495	-0.34702364052343826
step35974	much less	VP Gap Conjunction	0.8911449520586576	0.5666741226866496	0.2795704400142706
step35974	much less	Avg_Test	0.9590148524158676	-0.06864889268084876	-0.662023586031413
step35974	much less	Avg_Control	0.8601240834743373	0.22405371117813735	-0.033726600254583815
